bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,12:22:00,Debit Card Reissue,12:30:00,12:41:18.600000,8,11.31,4
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,12:39:00,FD Opening,12:46:00,13:05:19.800000,7,19.33,3
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,12:00:00,New Account Opening,12:04:00,12:35:22.800000,4,31.38,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,11:51:00,Loan Repayment,11:57:00,12:04:07.200000,6,7.12,4
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,12:49:00,Cash Deposit,12:56:00,13:00:07.200000,7,4.12,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:41:00,Loan Repayment,09:47:00,09:54:34.800000,6,7.58,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:41:00,Cash Deposit,09:46:00,09:50:10.200000,5,4.17,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:47:00,Inward Remittance,09:52:00,10:04:01.200000,5,12.02,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,10:13:00,Loan Repayment,10:22:00,10:29:39.600000,9,7.66,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,15:03:00,FD Opening,15:07:00,15:22:33,4,15.55,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,11:52:00,Debit Card Reissue,11:58:00,12:08:40.200000,6,10.67,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:18:00,Cheque Deposit,09:27:00,09:33:20.400000,9,6.34,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,11:22:00,Loan Repayment,11:29:00,11:36:45.600000,7,7.76,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,14:26:00,New Account Opening,14:30:00,15:05:35.400000,4,35.59,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,14:02:00,Locker Access,14:05:00,14:16:13.800000,3,11.23,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,16:09:00,Debit Card Reissue,16:12:00,16:22:51.600000,3,10.86,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,10:31:00,Inward Remittance,10:33:00,10:49:24,2,16.4,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:23:00,Debit Card Reissue,09:28:00,09:36:58.800000,5,8.98,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,16:02:00,Debit Card Reissue,16:09:00,16:22:18,7,13.3,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,15:20:00,Inward Remittance,15:24:00,15:37:39.600000,4,13.66,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:46:00,Debit Card Reissue,09:48:00,10:02:36.600000,2,14.61,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,15:19:00,Cash Deposit,15:29:00,15:33:22.800000,10,4.38,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:18:00,Cash Deposit,09:26:00,09:30:13.200000,8,4.22,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,16:49:00,Cash Withdrawal,16:52:00,16:54:36.600000,3,2.61,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,16:12:00,New Account Opening,16:17:00,16:55:12.600000,5,38.21,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,14:19:00,FD Opening,14:21:00,14:33:43.200000,2,12.72,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,16:29:00,New Account Opening,16:33:00,17:08:13.800000,4,35.23,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Farmgate Branch",2025-08-04,Monday,09:02:00,Cheque Deposit,09:07:00,09:13:21.600000,5,6.36,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:20:00,Debit Card Reissue,15:27:00,15:38:07.200000,7,11.12,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:17:00,Inward Remittance,13:21:00,13:35:34.200000,4,14.57,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:15:00,Locker Access,15:16:00,15:28:51,1,12.85,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:10:00,Inward Remittance,16:14:00,16:25:25.800000,4,11.43,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:15:00,New Account Opening,10:19:00,10:50:12,4,31.2,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:54:00,Inward Remittance,13:56:00,14:14:51,2,18.85,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:47:00,Cash Withdrawal,12:50:00,12:53:37.200000,3,3.62,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:17:00,Cash Withdrawal,12:18:00,12:20:44.400000,1,2.74,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:18:00,Cheque Deposit,13:23:00,13:28:48,5,5.8,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:56:00,Cash Withdrawal,13:02:00,13:05:06.600000,6,3.11,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:43:00,Cheque Deposit,13:50:00,13:55:39.600000,7,5.66,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:05:00,Debit Card Reissue,12:07:00,12:19:52.200000,2,12.87,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:53:00,Cash Deposit,11:00:00,11:04:10.800000,7,4.18,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:21:00,FD Opening,10:27:00,10:41:42,6,14.7,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:12:00,Debit Card Reissue,16:17:00,16:27:48,5,10.8,4
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:42:00,Cash Withdrawal,10:45:00,10:47:37.200000,3,2.62,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:47:00,Cash Deposit,16:54:00,16:57:51,7,3.85,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:02:00,New Account Opening,16:07:00,16:35:49.200000,5,28.82,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,11:43:00,Inward Remittance,11:44:00,11:55:52.800000,1,11.88,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:10:00,New Account Opening,13:14:00,13:47:04.800000,4,33.08,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:54:00,Debit Card Reissue,11:00:00,11:12:19.200000,6,12.32,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:17:00,Locker Access,16:20:00,16:29:18.600000,3,9.31,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,11:58:00,Locker Access,12:00:00,12:10:08.400000,2,10.14,3
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:30:00,Cheque Deposit,13:35:00,13:41:00,5,6.0,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,11:21:00,Locker Access,11:23:00,11:32:19.800000,2,9.33,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:08:00,Cash Withdrawal,16:13:00,16:15:49.800000,5,2.83,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:07:00,Loan Repayment,15:11:00,15:17:38.400000,4,6.64,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,11:54:00,Cheque Deposit,11:58:00,12:04:19.200000,4,6.32,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:33:00,Locker Access,10:34:00,10:46:08.400000,1,12.14,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:40:00,FD Opening,12:48:00,13:00:29.400000,8,12.49,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,14:06:00,Debit Card Reissue,14:09:00,14:22:01.800000,3,13.03,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:01:00,Loan Repayment,15:03:00,15:11:30.600000,2,8.51,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:18:00,Locker Access,10:24:00,10:34:55.800000,6,10.93,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:01:00,Cheque Deposit,15:11:00,15:16:24.600000,10,5.41,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:17:00,Debit Card Reissue,16:22:00,16:35:07.200000,5,13.12,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:59:00,Cash Deposit,13:01:00,13:04:18.600000,2,3.31,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:01:00,Debit Card Reissue,16:05:00,16:16:41.400000,4,11.69,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:35:00,Cash Deposit,15:41:00,15:44:31.200000,6,3.52,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,13:08:00,Loan Repayment,13:15:00,13:23:54,7,8.9,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:01:00,Locker Access,16:04:00,16:16:46.800000,3,12.78,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,10:17:00,Locker Access,10:19:00,10:32:30,2,13.5,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:22:00,Cash Withdrawal,15:31:00,15:34:34.800000,9,3.58,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:32:00,Cash Withdrawal,16:38:00,16:41:25.200000,6,3.42,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:37:00,FD Opening,12:45:00,12:56:26.400000,8,11.44,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,12:35:00,Loan Repayment,12:39:00,12:47:34.800000,4,8.58,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,09:36:00,Cash Deposit,09:40:00,09:44:09,4,4.15,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,14:32:00,Cheque Deposit,14:34:00,14:39:51.600000,2,5.86,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,14:13:00,Inward Remittance,14:18:00,14:33:46.200000,5,15.77,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,16:30:00,Inward Remittance,16:37:00,16:52:30,7,15.5,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Dhanmondi Branch",2025-08-04,Monday,15:13:00,FD Opening,15:18:00,15:32:28.200000,5,14.47,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:46:00,FD Opening,09:51:00,10:07:04.800000,5,16.08,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,10:32:00,Cheque Deposit,10:38:00,10:43:12.600000,6,5.21,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,14:37:00,Loan Repayment,14:39:00,14:46:55.200000,2,7.92,3
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:50:00,Cheque Deposit,13:57:00,14:03:23.400000,7,6.39,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:58:00,Inward Remittance,10:02:00,10:16:36.600000,4,14.61,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:03:00,Inward Remittance,16:06:00,16:18:30.600000,3,12.51,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:01:00,Cash Deposit,09:05:00,09:08:58.200000,4,3.97,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,12:43:00,Cash Deposit,12:48:00,12:51:55.200000,5,3.92,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,10:11:00,FD Opening,10:15:00,10:27:22.200000,4,12.37,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,14:20:00,Cash Deposit,14:25:00,14:29:28.800000,5,4.48,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,14:17:00,Debit Card Reissue,14:22:00,14:33:25.800000,5,11.43,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,15:32:00,FD Opening,15:38:00,15:55:11.400000,6,17.19,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:00:00,Cash Withdrawal,16:04:00,16:06:27.600000,4,2.46,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,10:45:00,FD Opening,10:52:00,11:05:55.800000,7,13.93,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,12:12:00,FD Opening,12:17:00,12:30:18,5,13.3,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:04:00,Debit Card Reissue,09:12:00,09:23:04.800000,8,11.08,3
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:24:00,Cash Deposit,13:27:00,13:31:26.400000,3,4.44,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:06:00,Cheque Deposit,09:08:00,09:13:51,2,5.85,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:36:00,Locker Access,09:43:00,09:52:58.800000,7,9.98,8
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,15:47:00,Cash Withdrawal,15:51:00,15:54:19.200000,4,3.32,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:41:00,FD Opening,13:44:00,14:01:07.800000,3,17.13,11
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:46:00,Loan Repayment,16:52:00,16:58:39,6,6.65,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,11:34:00,Locker Access,11:40:00,11:53:07.200000,6,13.12,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:17:00,Cheque Deposit,13:18:00,13:23:20.400000,1,5.34,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,11:41:00,Loan Repayment,11:46:00,11:53:45.600000,5,7.76,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:12:00,Cash Deposit,16:18:00,16:22:07.200000,6,4.12,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,12:14:00,FD Opening,12:21:00,12:34:51.600000,7,13.86,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,15:28:00,New Account Opening,15:31:00,16:05:15.600000,3,34.26,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,14:28:00,Loan Repayment,14:31:00,14:39:23.400000,3,8.39,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:27:00,Inward Remittance,16:32:00,16:47:09,5,15.15,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:12:00,New Account Opening,16:14:00,16:44:40.800000,2,30.68,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,15:28:00,Cheque Deposit,15:31:00,15:37:22.800000,3,6.38,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:21:00,Loan Repayment,16:24:00,16:31:03.600000,3,7.06,12
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:35:00,Cheque Deposit,16:40:00,16:46:23.400000,5,6.39,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,15:44:00,Cash Deposit,15:48:00,15:51:43.200000,4,3.72,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,11:19:00,Cash Deposit,11:26:00,11:29:31.800000,7,3.53,9
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:20:00,Locker Access,13:23:00,13:31:59.400000,3,8.99,13
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:05:00,Inward Remittance,13:10:00,13:21:24.600000,5,11.41,4
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:25:00,Debit Card Reissue,09:31:00,09:41:44.400000,6,10.74,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:02:00,Cheque Deposit,13:06:00,13:12:08.400000,4,6.14,1
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,10:31:00,Loan Repayment,10:35:00,10:41:07.200000,4,6.12,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:16:00,Cheque Deposit,16:19:00,16:24:54.600000,3,5.91,15
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,09:28:00,Inward Remittance,09:31:00,09:48:42.600000,3,17.71,2
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:15:00,New Account Opening,16:20:00,16:51:15.600000,5,31.26,10
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:33:00,Debit Card Reissue,13:34:00,13:43:59.400000,1,9.99,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,13:07:00,FD Opening,13:13:00,13:28:39.600000,6,15.66,6
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,14:14:00,Locker Access,14:18:00,14:29:20.400000,4,11.34,5
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,16:26:00,Cheque Deposit,16:30:00,16:35:12,4,5.2,14
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,12:57:00,FD Opening,12:58:00,13:09:02.400000,1,11.04,7
Dutch-Bangla Bank,"Dutch-Bangla Bank, Badda Branch",2025-08-04,Monday,10:44:00,Locker Access,10:49:00,10:58:13.200000,5,9.22,1
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:24:00,Cash Deposit,15:28:00,15:31:40.200000,4,3.67,14
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:17:00,Locker Access,14:22:00,14:35:24,5,13.4,14
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,11:14:00,Loan Repayment,11:18:00,11:25:55.200000,4,7.92,15
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:13:00,FD Opening,15:16:00,15:31:12,3,15.2,3
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:13:00,Loan Repayment,10:17:00,10:23:52.200000,4,6.87,3
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:27:00,Locker Access,16:32:00,16:42:07.200000,5,10.12,10
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:34:00,Inward Remittance,15:37:00,15:50:08.400000,3,13.14,4
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:09:00,Cash Deposit,15:14:00,15:18:02.400000,5,4.04,11
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:13:00,Cash Deposit,16:16:00,16:19:59.400000,3,3.99,12
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:37:00,FD Opening,16:44:00,17:00:19.800000,7,16.33,11
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:23:00,Cash Withdrawal,16:25:00,16:28:17.400000,2,3.29,10
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:33:00,Cash Withdrawal,16:38:00,16:41:01.800000,5,3.03,1
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:48:00,Debit Card Reissue,16:56:00,17:08:45.600000,8,12.76,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,12:39:00,Cash Deposit,12:45:00,12:48:40.800000,6,3.68,11
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:07:00,Loan Repayment,16:14:00,16:21:18,7,7.3,13
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,09:56:00,Loan Repayment,09:59:00,10:05:57,3,6.95,9
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:51:00,Debit Card Reissue,14:57:00,15:07:57.600000,6,10.96,12
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:53:00,Loan Repayment,16:01:00,16:08:45.600000,8,7.76,13
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:53:00,FD Opening,16:59:00,17:15:30.600000,6,16.51,6
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,11:06:00,Cash Deposit,11:13:00,11:17:40.200000,7,4.67,5
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,09:27:00,Loan Repayment,09:30:00,09:38:33.600000,3,8.56,3
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,15:31:00,Locker Access,15:37:00,15:48:18,6,11.3,15
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:42:00,Locker Access,10:45:00,10:56:55.800000,3,11.93,14
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:08:00,New Account Opening,10:13:00,10:45:19.800000,5,32.33,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:44:00,Cash Withdrawal,10:46:00,10:49:04.800000,2,3.08,13
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:53:00,Cash Withdrawal,10:59:00,11:02:49.800000,6,3.83,12
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:20:00,FD Opening,10:26:00,10:39:33,6,13.55,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,09:27:00,Cheque Deposit,09:29:00,09:34:47.400000,2,5.79,5
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:49:00,Cash Deposit,14:51:00,14:55:36,2,4.6,12
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,13:41:00,FD Opening,13:50:00,14:04:00.600000,9,14.01,13
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,16:24:00,Cash Withdrawal,16:27:00,16:30:28.800000,3,3.48,7
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:34:00,Cheque Deposit,14:40:00,14:46:16.800000,6,6.28,1
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:20:00,Loan Repayment,14:23:00,14:30:10.200000,3,7.17,1
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,13:23:00,Locker Access,13:28:00,13:38:40.200000,5,10.67,7
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,12:54:00,Debit Card Reissue,12:58:00,13:08:34.200000,4,10.57,10
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:09:00,Loan Repayment,10:11:00,10:16:40.200000,2,5.67,14
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:17:00,FD Opening,14:25:00,14:42:21.600000,8,17.36,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,12:57:00,Locker Access,13:00:00,13:11:07.800000,3,11.13,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,14:16:00,Cash Withdrawal,14:20:00,14:22:47.400000,4,2.79,14
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,10:16:00,Debit Card Reissue,10:20:00,10:31:30.600000,4,11.51,1
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,09:57:00,FD Opening,10:02:00,10:15:09.600000,5,13.16,8
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,13:32:00,Cash Withdrawal,13:33:00,13:35:51,1,2.85,7
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,13:48:00,FD Opening,13:54:00,14:10:52.200000,6,16.87,11
Islami Bank,"Islami Bank, Dhanmondi Branch",2025-08-04,Monday,12:59:00,Inward Remittance,13:09:00,13:26:19.200000,10,17.32,3
